measurement_uid,input,dns_experiment_failure,http_experiment_failure,dns_consistency,accessible,resolver_asn,resolver_ip,status_code,tcp_ip,tcp_status,category
20250111122407.772620_UY_webconnectivity_363b3a72805f6e20,http://www.titanpoker.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122408.732632_UY_webconnectivity_2e1e42648f74344b,http://www.thisisvegas.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122406.823195_UY_webconnectivity_81ae8fb241f3fd44,http://www.titancasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122405.532044_UY_webconnectivity_0e0b239cb7fae0e6,http://www.tombola.es,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122404.252406_UY_webconnectivity_600173f3db964be3,http://www.totosi.it,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122402.983485_UY_webconnectivity_33142958aa88c804,http://www.tsars.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",PUBH
20250111122402.011764_UY_webconnectivity_ab473f1204713f8f,http://www.turbovegas.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122400.732057_UY_webconnectivity_ae684376e7dc6604,http://www.ukcasino-club.co.uk,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122359.212387_UY_webconnectivity_cc1c03cf3a96507a,http://www.unibet.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,503,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122358.492526_UY_webconnectivity_d97d75b352bbfe7e,http://www.uniquecasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122356.702466_UY_webconnectivity_0c19b39062381384,http://www.vaidebet.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122355.932709_UY_webconnectivity_9aff17560f7a1ba0,http://www.vegasdays.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122354.973166_UY_webconnectivity_a49a8be9048e0f81,http://www.vegaspalmscasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122353.382605_UY_webconnectivity_6cc05923512dc74a,http://www.vegasparadise.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122350.812072_UY_webconnectivity_9d52c34d5cd41852,http://www.vernons.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122351.822285_UY_webconnectivity_390ad0e0fc396d5c,http://www.vegasred.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122349.863676_UY_webconnectivity_e8e11e83e2add6ef,http://www.versus.es,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122348.894030_UY_webconnectivity_e032251cbbab6097,http://www.videoslots.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",MMED
20250111122348.018055_UY_webconnectivity_0345ab123c5b1883,http://www.virgingames.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122346.974785_UY_webconnectivity_cf0d73b53b662863,http://www.villento.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122345.375652_UY_webconnectivity_203c0be9874a7093,http://www.yakocasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122344.412087_UY_webconnectivity_bb4fded1f29f3477,http://www.vivelasuerte.es,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122343.002671_UY_webconnectivity_cb6e28b932ba1dd8,http://www.yesbingo.co.uk,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",SRCH
20250111122340.894408_UY_webconnectivity_ed102d92a014313b,http://www.yocasino.es,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122339.934486_UY_webconnectivity_819950a70126e7bd,http://www.yukongoldcasino.eu,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122338.085243_UY_webconnectivity_e79d898a8330d916,http://www.zamba.co,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122332.582048_UY_webconnectivity_c28f162963e84474,http://www.zodiaccasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122330.972930_UY_webconnectivity_31a0021bcb9bf75e,https://www.20bet.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122329.982638_UY_webconnectivity_cbb94a46ea36cdb2,https://www.188bet.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122327.249835_UY_webconnectivity_f0ec52de9af94ac9,https://www.32red.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,503,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122326.529516_UY_webconnectivity_bc1db19016f3d2e9,https://www.7sultanscasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122324.252924_UY_webconnectivity_8dceff90007b2fab,https://www.888.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122322.982737_UY_webconnectivity_7b2a21060c5bbeae,https://www.888.es,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122321.691823_UY_webconnectivity_c13a5bdaa5ca248c,https://www.888casino.es,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122320.420729_UY_webconnectivity_c80c39af5e94e086,https://www.888ladies.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122319.452273_UY_webconnectivity_fa11f42cd39c3575,https://www.888games.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122317.942055_UY_webconnectivity_9491743f50bfffc8,https://www.aladdinsgoldcasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122317.211479_UY_webconnectivity_79d93c4ae0033930,https://www.aconcaguapoker.es,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122315.941962_UY_webconnectivity_13dd86e6ef765583,https://www.allbritishcasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122314.972767_UY_webconnectivity_07cf9d0a39dff222,https://www.alljackpotscasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122311.779938_UY_webconnectivity_f882c0ac41e0ddcf,https://www.apuesta24.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122313.381877_UY_webconnectivity_4502fb2f4943fa54,https://www.allslotscasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122310.977529_UY_webconnectivity_cdc56d8d3116aed0,https://www.askgamblers.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122310.172556_UY_webconnectivity_927d2a2bfa36f25c,https://www.aspers.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122308.971965_UY_webconnectivity_559d08d8807efc02,https://www.bcgame.top,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122306.092161_UY_webconnectivity_0c24f31a4e72c293,https://www.bet-at.eu,,connection_refused,inconsistent,False,AS6057,200.40.53.104,-1,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122250.008378_UY_webconnectivity_2305c4789cd26322,https://www.bet.pt,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122247.533448_UY_webconnectivity_5ec1a082d9e128ed,https://www.bet777.es,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122248.402476_UY_webconnectivity_2d8db137c5eaeeae,https://www.bet593.ec,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122246.882323_UY_webconnectivity_178e078d309ae2a0,https://www.betboro.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122246.172867_UY_webconnectivity_df3bfed75d51cbc4,https://www.betcasinograndbay.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122243.933315_UY_webconnectivity_de6af13017dafe6c,https://www.betchain.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122243.081840_UY_webconnectivity_f07380c774ae7fb6,https://www.betchan.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122242.331969_UY_webconnectivity_958206341640a1c5,https://www.betcris.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122238.291381_UY_webconnectivity_3a09d96d16475346,https://www.betfred.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122237.550589_UY_webconnectivity_e4c07a7a9e6dce71,https://www.betika.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122235.691824_UY_webconnectivity_590d04ef41cc2a32,https://www.betmotion.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122236.572361_UY_webconnectivity_ac8c25c261171a14,https://www.betlive.com/ka,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122234.974273_UY_webconnectivity_3cb3228cc80b5662,https://www.betplatino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122234.013366_UY_webconnectivity_b7e327dcaf38d5b2,https://www.betsafe.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122233.170078_UY_webconnectivity_589b78a345441668,https://www.betsson.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122232.422253_UY_webconnectivity_409a99662d227699,https://www.betstars.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122230.812070_UY_webconnectivity_8993887eb3a58f3a,https://www.betway.es,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122229.362749_UY_webconnectivity_3ec25c1b19a5993d,https://www.betway.lat,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122228.002336_UY_webconnectivity_208db126c17d8517,https://www.bingo.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,503,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",SRCH
20250111122227.302249_UY_webconnectivity_4ea0257a78ae42fa,https://www.bodog.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122226.142337_UY_webconnectivity_d9d4d21c6c8517a4,https://www.bodog.eu,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122218.652124_UY_webconnectivity_ddb5881204e8c2ff,https://www.botemania.es,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122217.541652_UY_webconnectivity_9db1145703e75634,https://www.bovada.lv,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122213.101548_UY_webconnectivity_21ddabc1b5d8665c,https://www.box24casino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122210.787301_UY_webconnectivity_0369c55aa14848ad,https://www.boylesports.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GAME
20250111122209.901868_UY_webconnectivity_0a1c8e08a7b68071,https://www.bronzecasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122207.462607_UY_webconnectivity_2b26c3c422b59270,https://www.buckybingo.co.uk,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",SRCH
20250111122205.337713_UY_webconnectivity_bd09ff7e805cc257,https://www.buzzluck.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122204.572374_UY_webconnectivity_c655ee442fc3fd31,https://www.bwin.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122203.291928_UY_webconnectivity_b9103c4ffa71905f,https://www.bwin.es,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122202.009941_UY_webconnectivity_fad491349690ddc6,https://www.caesarscasino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}","PUBH, GMB"
20250111122200.862375_UY_webconnectivity_2105f455cf7bf5d3,https://www.caliente.mx,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122159.898143_UY_webconnectivity_4cf3e9e8ff16e086,https://www.canbet.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122158.971892_UY_webconnectivity_41e9f406d54c4e6b,https://www.cardschat.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",COMT
20250111122158.172155_UY_webconnectivity_52360f71325df58f,https://www.carltonbingo.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",SRCH
20250111122156.892334_UY_webconnectivity_c49c1ffcdd54b491,https://www.cashmio.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122155.612464_UY_webconnectivity_35fc17aeeb06367d,https://www.casimba.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122154.662392_UY_webconnectivity_e5e9f272ea371523,https://www.casino-estrellas.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122151.851535_UY_webconnectivity_e1783e55dc7b13b8,https://www.casino777.be,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122153.692448_UY_webconnectivity_8a4b0a20dae92ab8,https://www.casino.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122151.142319_UY_webconnectivity_16cce5bb10d380b8,https://www.casino777.es,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122149.542135_UY_webconnectivity_739a714d43e2aca4,https://www.casinoaction.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122148.015906_UY_webconnectivity_a6b3d2e2a9268920,https://vegas.williamhill.com/,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122147.341961_UY_webconnectivity_b46742d5fe675371,https://www.888casino.com/,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122146.122504_UY_webconnectivity_27eff9f662a0cb04,https://www.europacasino.com/,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122142.812523_UY_webconnectivity_1601a6a36cddffd7,http://www.rojadirecta.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.1.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122145.431839_UY_webconnectivity_cb9d382f055975f5,http://casino.com/,android_dns_cache_no_data,,inconsistent,False,AS6057,200.40.53.104,200,,,GMB
20250111122141.842030_UY_webconnectivity_7b783f46ab8cc8d6,http://rojadirecta.com,android_dns_cache_no_data,,inconsistent,False,AS6057,200.40.53.104,200,,,OTHER
20250111122140.872516_UY_webconnectivity_e9f286b19cf76aa2,http://rojadirecta.me,android_dns_cache_no_data,,inconsistent,False,AS6057,200.40.53.104,202,,,OTHER
20250111122139.673028_UY_webconnectivity_6753b7803713a898,http://www.grandonline.com/,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122135.261886_UY_webconnectivity_b66a6b5facbad8ef,http://www.roxypalace.com/,,connection_refused,inconsistent,False,AS6057,200.40.53.104,503,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122134.498455_UY_webconnectivity_2bedc075a70bbb3a,http://www.pokerstars.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111122131.682228_UY_webconnectivity_0b3251e121ff578e,https://www.ragingbullcampaign.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,-1,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111122038.946899_UY_webconnectivity_816fdf588dca6b00,http://www.ragingbullcampaign.com,,connection_refused,inconsistent,False,AS6057,200.40.53.104,-1,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111115902.047750_UY_webconnectivity_4fa4beca5160b6f7,https://www.onlinegambling.com/,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111115900.648209_UY_webconnectivity_115616c7c81ec798,http://www.pokerstars.com/,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111115859.727261_UY_webconnectivity_6b04f3d7039eee91,http://www.spinpalace.com/,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111115855.956951_UY_webconnectivity_ae0b93781bbd9f86,http://www.sportingbet.com/,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111115837.755555_UY_webconnectivity_1e96a732b19a723c,http://www.888casino.com/,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111115836.437252_UY_webconnectivity_9359e3c21263739a,http://www.betfair.com/,,connection_refused,inconsistent,False,AS6057,200.40.53.104,403,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111115835.488493_UY_webconnectivity_4c3e05bc1938cf31,http://www.casinotropez.com/,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111115834.522129_UY_webconnectivity_9959aab54dde2456,https://www.casino.com/,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111115831.937045_UY_webconnectivity_416ebf5258377c33,http://www.europacasino.com/,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",GMB
20250111115831.086795_UY_webconnectivity_8835b0dc1918c9d9,https://www.gambling.com/,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111115830.294335_UY_webconnectivity_63b13dba4ec8266e,https://www.goldenpalace.com/,,connection_refused,inconsistent,False,AS6057,200.40.53.104,200,127.0.0.1,"{'failure': 'connection_refused', 'success': False}",OTHER
20250111115829.096371_UY_webconnectivity_641a2b32c57ce9fb,https://rojadirecta.me/,android_dns_cache_no_data,,inconsistent,False,AS6057,200.40.53.104,-1,,,OTHER
20250111115827.816453_UY_webconnectivity_5421f09a8b731a91,https://rojadirectatv.tv/,android_dns_cache_no_data,,inconsistent,False,AS6057,200.40.53.104,-1,,,OTHER
